,id,name,bic,transaction_total_days,countries,logo
77,GENOBANK_MAINZ_GENODE51MZ6,Genobank Mainz,GENODE51MZ6,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
78,GENOSSENSCHAFTSBANK_MUNCHEN_GENODEF1M07,Genossenschaftsbank München,GENODEF1M07,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
79,GENOSSENSCHAFTSBANK_UNTERALLGAU_GENODEF1MIR,Genossenschaftsbank Unterallgäu,GENODEF1MIR,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
80,GENOSSENSCHAFTSBANK_WEIL_IM_SCHONBUCH_GENODES1GWS,Genossenschaftsbank Weil im Schönbuch,GENODES1GWS,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
81,GLADBACHER_BANK_GENODED1GBM,Gladbacher Bank,GENODED1GBM,400,['DE'],https://cdn.nordigen.com/ais/GLADBACHER_BANK_GENODED1GBM.png
82,GLS_GEMEINSCHAFTSBANK_GENODEM1GLS,GLS Gemeinschaftsbank,GENODEM1GLS,400,['DE'],https://cdn.nordigen.com/ais/GLS_GEMEINSCHAFTSBANK_GENODEM1GLS.png
83,GRAFSCHAFTER_VOLKSBANK_GENODEF1NEV,Grafschafter Volksbank,GENODEF1NEV,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
84,GRENKE_BANK_GREBDEH1XXX,GRENKE BANK,GREBDEH1XXX,400,['DE'],https://cdn.nordigen.com/ais/GRENKE_BANK_GREBDEH1XXX.png
85,HAGNAUER_VOLKSBANK_GENODE61HAG,Hagnauer Volksbank,GENODE61HAG,400,['DE'],https://cdn.nordigen.com/ais/VOLKSBANK_NIEDERGRAFSCHAFT_GENODEF1HOO.png
86,HAMBURGER_SPARKASSE_HASPDEHHXXX,Hamburger Sparkasse,HASPDEHHXXX,360,['DE'],https://cdn.nordigen.com/ais/HAMBURGER_SPARKASSE_HASPDEHHXXX.png
